input_text,target_label,target_output
"My family expects results, but I am dealing with poor concentration, toxic relationship, and project deadline pressure while trying to pursue study abroad.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"My confidence is low because of fear of failure, relationship breakup, and need immediate income, and I cannot decide if startup idea is realistic.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"I am mentally exhausted because of father lost job, semester pressure, and low family income. I do not know whether I should continue toward government exam preparation.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"Because of low CGPA, low self-confidence, and depression, I feel lost between responsibility and my goal of MBA preparation.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"I am mentally exhausted because of family financial pressure, assignment overload, and lack of motivation. I do not know whether I should continue toward startup idea.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"Because of anxiety, poor concentration, and household financial burden, I feel lost between responsibility and my goal of startup idea.",Balanced Plan,You do not need an extreme decision right now. A balanced plan that protects present responsibilities while preparing for future goals is often the safest path.
"My confidence is low because of competitive exam pressure, emotional exhaustion, and family financial pressure, and I cannot decide if MBA preparation is realistic.",Higher Studies,"Higher studies can create stronger long-term career opportunities and professional growth. With proper planning, present difficulties can be managed successfully."
"I am mentally exhausted because of rent and living expenses pressure, depression, and relationship breakup. I do not know whether I should continue toward software job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"Life feels unstable due to poor concentration, mental burnout, and rent and living expenses pressure, but I still hope for software job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"Life feels unstable due to low CGPA, toxic relationship, and urgent medical expenses at home, but I still hope for government exam preparation.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"Everyone around me is moving ahead, but I am stuck with poor concentration, low family income, and responsibility to support parents, and I still want study abroad.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"I feel guilty because of entrance exam stress, household financial burden, and backlogs, while my future goal is still higher studies.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"I feel guilty because of depression, semester pressure, and backlogs, while my future goal is still government exam preparation.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"Everyone around me is moving ahead, but I am stuck with father lost job, low self-confidence, and backlogs, and I still want startup idea.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"I am mentally exhausted because of responsibility to support parents, fear of disappointing parents, and project deadline pressure. I do not know whether I should continue toward higher studies.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"Because of emotional exhaustion, low CGPA, and depression, I feel lost between responsibility and my goal of software job.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"I am mentally exhausted because of project deadline pressure, comparison with friends, and semester pressure. I do not know whether I should continue toward bank exam preparation.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"Life feels unstable due to depression, assignment overload, and family financial pressure, but I still hope for study abroad.",Higher Studies,"Higher studies can create stronger long-term career opportunities and professional growth. With proper planning, present difficulties can be managed successfully."
"I feel guilty because of entrance exam stress, toxic relationship, and education loan burden, while my future goal is still bank exam preparation.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"Life feels unstable due to education loan burden, fear of failure, and responsibility to support parents, but I still hope for research career.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"Because of project deadline pressure, backlogs, and comparison with friends, I feel confused between survival and my dream of startup idea.",Balanced Plan,You do not need an extreme decision right now. A balanced plan that protects present responsibilities while preparing for future goals is often the safest path.
"Because of fear of failure, backlogs, and rent and living expenses pressure, I feel lost between responsibility and my goal of research career.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"I want long-term growth, but entrance exam stress, household financial burden, and fear of failure are forcing me to rethink research career.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"Because of low CGPA, comparison with friends, and rent and living expenses pressure, I feel lost between responsibility and my goal of study abroad.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"I feel trapped because of emotional exhaustion, need immediate income, and relationship breakup, but I still want family business.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"My confidence is low because of comparison with friends, semester pressure, and backlogs, and I cannot decide if higher studies is realistic.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"Everyone around me is moving ahead, but I am stuck with competitive exam pressure, anxiety, and depression, and I still want bank exam preparation.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"Everyone around me is moving ahead, but I am stuck with project deadline pressure, fear of failure, and lack of motivation, and I still want MBA preparation.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"I feel guilty because of father lost job, emotional exhaustion, and low family income, while my future goal is still study abroad.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"I am mentally exhausted because of entrance exam stress, mental burnout, and low family income. I do not know whether I should continue toward family business.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"I am mentally exhausted because of mental burnout, depression, and fear of disappointing parents. I do not know whether I should continue toward software job.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"My confidence is low because of family health expenses, low CGPA, and poor concentration, and I cannot decide if family business is realistic.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"My confidence is low because of low family income, father lost job, and entrance exam stress, and I cannot decide if higher studies is realistic.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"I feel trapped because of responsibility to support parents, urgent medical expenses at home, and low self-confidence, but I still want MBA preparation.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"Life feels unstable due to assignment overload, father lost job, and low self-confidence, but I still hope for bank exam preparation.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"Because of fear of disappointing parents, low self-confidence, and project deadline pressure, I feel confused between survival and my dream of stable job.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"I want long-term growth, but household financial burden, entrance exam stress, and education loan burden are forcing me to rethink bank exam preparation.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"My family expects results, but I am dealing with depression, low family income, and competitive exam pressure while trying to pursue startup idea.",Balanced Plan,You do not need an extreme decision right now. A balanced plan that protects present responsibilities while preparing for future goals is often the safest path.
"Because of education loan burden, family health expenses, and semester pressure, I feel lost between responsibility and my goal of MBA preparation.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"I want long-term growth, but emotional exhaustion, anxiety, and project deadline pressure are forcing me to rethink research career.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"I want long-term growth, but lack of motivation, fear of disappointing parents, and project deadline pressure are forcing me to rethink research career.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"Because of low CGPA, backlogs, and emotional exhaustion, I feel lost between responsibility and my goal of family business.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"I feel trapped because of father lost job, lack of motivation, and mental burnout, but I still want startup idea.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"Because of semester pressure, fear of failure, and father lost job, I feel confused between survival and my dream of higher studies.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"I feel trapped because of poor concentration, fear of disappointing parents, and depression, but I still want higher studies.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"Everyone around me is moving ahead, but I am stuck with father lost job, education loan burden, and fear of failure, and I still want study abroad.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"My confidence is low because of low CGPA, depression, and poor concentration, and I cannot decide if family business is realistic.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"I feel trapped because of project deadline pressure, father lost job, and fear of disappointing parents, but I still want government exam preparation.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"I feel trapped because of rent and living expenses pressure, emotional exhaustion, and semester pressure, but I still want study abroad.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"Because of semester pressure, emotional exhaustion, and responsibility to support parents, I feel confused between survival and my dream of stable job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"Life feels unstable due to competitive exam pressure, urgent medical expenses at home, and fear of failure, but I still hope for MBA preparation.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"My family expects results, but I am dealing with relationship breakup, low CGPA, and rent and living expenses pressure while trying to pursue study abroad.",Higher Studies,"Higher studies can create stronger long-term career opportunities and professional growth. With proper planning, present difficulties can be managed successfully."
"Life feels unstable due to semester pressure, relationship breakup, and competitive exam pressure, but I still hope for bank exam preparation.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"My confidence is low because of backlogs, exam stress, and comparison with friends, and I cannot decide if stable job is realistic.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"I am mentally exhausted because of project deadline pressure, lack of motivation, and education loan burden. I do not know whether I should continue toward stable job.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"Life feels unstable due to relationship breakup, competitive exam pressure, and exam stress, but I still hope for family business.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"Because of comparison with friends, entrance exam stress, and mental burnout, I feel lost between responsibility and my goal of family business.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"Because of assignment overload, relationship breakup, and family health expenses, I feel lost between responsibility and my goal of bank exam preparation.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"I want long-term growth, but anxiety, entrance exam stress, and mental burnout are forcing me to rethink family business.",Balanced Plan,You do not need an extreme decision right now. A balanced plan that protects present responsibilities while preparing for future goals is often the safest path.
"Life feels unstable due to responsibility to support parents, poor concentration, and urgent medical expenses at home, but I still hope for higher studies.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"Everyone around me is moving ahead, but I am stuck with low CGPA, fear of disappointing parents, and comparison with friends, and I still want government exam preparation.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"Life feels unstable due to poor concentration, family financial pressure, and mental burnout, but I still hope for MBA preparation.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"I am mentally exhausted because of low self-confidence, exam stress, and mental burnout. I do not know whether I should continue toward software job.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"My family expects results, but I am dealing with anxiety, lack of motivation, and depression while trying to pursue study abroad.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"I feel trapped because of poor concentration, household financial burden, and father lost job, but I still want software job.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"Because of exam stress, relationship breakup, and fear of disappointing parents, I feel confused between survival and my dream of research career.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"Because of low self-confidence, competitive exam pressure, and entrance exam stress, I feel confused between survival and my dream of startup idea.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"Life feels unstable due to lack of motivation, low family income, and low CGPA, but I still hope for bank exam preparation.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"I feel guilty because of poor concentration, emotional exhaustion, and low self-confidence, while my future goal is still MBA preparation.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"Because of mental burnout, low CGPA, and education loan burden, I feel confused between survival and my dream of software job.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"Because of mental burnout, need immediate income, and fear of failure, I feel lost between responsibility and my goal of study abroad.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"My family expects results, but I am dealing with fear of failure, education loan burden, and poor concentration while trying to pursue software job.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"My confidence is low because of fear of failure, low family income, and backlogs, and I cannot decide if study abroad is realistic.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"My confidence is low because of semester pressure, low CGPA, and assignment overload, and I cannot decide if software job is realistic.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"I feel guilty because of fear of disappointing parents, anxiety, and entrance exam stress, while my future goal is still bank exam preparation.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"I feel trapped because of emotional exhaustion, comparison with friends, and entrance exam stress, but I still want government exam preparation.",Balanced Plan,You do not need an extreme decision right now. A balanced plan that protects present responsibilities while preparing for future goals is often the safest path.
"I feel trapped because of responsibility to support parents, backlogs, and low self-confidence, but I still want software job.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"I am mentally exhausted because of depression, toxic relationship, and entrance exam stress. I do not know whether I should continue toward government exam preparation.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"I feel guilty because of education loan burden, rent and living expenses pressure, and lack of motivation, while my future goal is still MBA preparation.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"Everyone around me is moving ahead, but I am stuck with father lost job, relationship breakup, and low family income, and I still want higher studies.",Higher Studies,"Higher studies can create stronger long-term career opportunities and professional growth. With proper planning, present difficulties can be managed successfully."
"My confidence is low because of low CGPA, entrance exam stress, and lack of motivation, and I cannot decide if stable job is realistic.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"Everyone around me is moving ahead, but I am stuck with comparison with friends, competitive exam pressure, and family financial pressure, and I still want study abroad.",Higher Studies,"Higher studies can create stronger long-term career opportunities and professional growth. With proper planning, present difficulties can be managed successfully."
"Everyone around me is moving ahead, but I am stuck with fear of disappointing parents, emotional exhaustion, and low self-confidence, and I still want government exam preparation.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"I feel guilty because of competitive exam pressure, toxic relationship, and low self-confidence, while my future goal is still MBA preparation.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"I feel trapped because of fear of failure, low self-confidence, and family financial pressure, but I still want bank exam preparation.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"Life feels unstable due to education loan burden, low family income, and relationship breakup, but I still hope for software job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"I want long-term growth, but lack of motivation, responsibility to support parents, and education loan burden are forcing me to rethink family business.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"I feel trapped because of urgent medical expenses at home, assignment overload, and comparison with friends, but I still want study abroad.",Higher Studies,"Higher studies can create stronger long-term career opportunities and professional growth. With proper planning, present difficulties can be managed successfully."
"I feel guilty because of semester pressure, low self-confidence, and lack of motivation, while my future goal is still study abroad.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"Because of competitive exam pressure, relationship breakup, and mental burnout, I feel lost between responsibility and my goal of family business.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"Everyone around me is moving ahead, but I am stuck with mental burnout, father lost job, and emotional exhaustion, and I still want study abroad.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"Because of fear of failure, mental burnout, and backlogs, I feel confused between survival and my dream of software job.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"Life feels unstable due to need immediate income, exam stress, and mental burnout, but I still hope for research career.",Higher Studies,"Higher studies can create stronger long-term career opportunities and professional growth. With proper planning, present difficulties can be managed successfully."
"I feel guilty because of household financial burden, relationship breakup, and low family income, while my future goal is still software job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"I feel guilty because of semester pressure, fear of disappointing parents, and need immediate income, while my future goal is still stable job.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"Life feels unstable due to fear of failure, poor concentration, and entrance exam stress, but I still hope for software job.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"I want long-term growth, but semester pressure, low family income, and urgent medical expenses at home are forcing me to rethink startup idea.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"Life feels unstable due to depression, low family income, and poor concentration, but I still hope for study abroad.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"Life feels unstable due to semester pressure, toxic relationship, and household financial burden, but I still hope for research career.",Higher Studies,"Higher studies can create stronger long-term career opportunities and professional growth. With proper planning, present difficulties can be managed successfully."
"My confidence is low because of project deadline pressure, low family income, and education loan burden, and I cannot decide if startup idea is realistic.",Balanced Plan,You do not need an extreme decision right now. A balanced plan that protects present responsibilities while preparing for future goals is often the safest path.
"Because of poor concentration, household financial burden, and lack of motivation, I feel confused between survival and my dream of family business.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"Because of competitive exam pressure, father lost job, and low self-confidence, I feel confused between survival and my dream of MBA preparation.",Higher Studies,"Higher studies can create stronger long-term career opportunities and professional growth. With proper planning, present difficulties can be managed successfully."
"My confidence is low because of family health expenses, comparison with friends, and assignment overload, and I cannot decide if study abroad is realistic.",Higher Studies,"Higher studies can create stronger long-term career opportunities and professional growth. With proper planning, present difficulties can be managed successfully."
"I am mentally exhausted because of entrance exam stress, toxic relationship, and exam stress. I do not know whether I should continue toward government exam preparation.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"Because of need immediate income, low family income, and poor concentration, I feel confused between survival and my dream of MBA preparation.",Higher Studies,"Higher studies can create stronger long-term career opportunities and professional growth. With proper planning, present difficulties can be managed successfully."
"I feel guilty because of father lost job, mental burnout, and lack of motivation, while my future goal is still higher studies.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"My family expects results, but I am dealing with exam stress, need immediate income, and father lost job while trying to pursue stable job.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"I want long-term growth, but household financial burden, low CGPA, and comparison with friends are forcing me to rethink stable job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"Everyone around me is moving ahead, but I am stuck with family financial pressure, education loan burden, and family health expenses, and I still want MBA preparation.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"I feel trapped because of education loan burden, lack of motivation, and emotional exhaustion, but I still want higher studies.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"I am mentally exhausted because of entrance exam stress, toxic relationship, and assignment overload. I do not know whether I should continue toward startup idea.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"My family expects results, but I am dealing with low CGPA, family health expenses, and entrance exam stress while trying to pursue family business.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"My confidence is low because of toxic relationship, depression, and comparison with friends, and I cannot decide if bank exam preparation is realistic.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Recovery is part of progress, not delay."
"I want long-term growth, but depression, relationship breakup, and need immediate income are forcing me to rethink stable job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"I feel trapped because of assignment overload, fear of disappointing parents, and father lost job, but I still want government exam preparation.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"Because of assignment overload, fear of failure, and urgent medical expenses at home, I feel confused between survival and my dream of research career.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"Everyone around me is moving ahead, but I am stuck with low family income, relationship breakup, and toxic relationship, and I still want stable job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"I am mentally exhausted because of backlogs, comparison with friends, and project deadline pressure. I do not know whether I should continue toward stable job.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"My family expects results, but I am dealing with depression, responsibility to support parents, and fear of failure while trying to pursue startup idea.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"My confidence is low because of responsibility to support parents, lack of motivation, and education loan burden, and I cannot decide if startup idea is realistic.",Balanced Plan,You do not need an extreme decision right now. A balanced plan that protects present responsibilities while preparing for future goals is often the safest path.
"I want long-term growth, but emotional exhaustion, low family income, and anxiety are forcing me to rethink MBA preparation.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"I want long-term growth, but family financial pressure, urgent medical expenses at home, and comparison with friends are forcing me to rethink research career.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"I am mentally exhausted because of father lost job, backlogs, and assignment overload. I do not know whether I should continue toward government exam preparation.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"My confidence is low because of assignment overload, low self-confidence, and low family income, and I cannot decide if bank exam preparation is realistic.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"I am mentally exhausted because of family financial pressure, comparison with friends, and fear of failure. I do not know whether I should continue toward family business.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"I am mentally exhausted because of backlogs, comparison with friends, and mental burnout. I do not know whether I should continue toward government exam preparation.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"I feel guilty because of poor concentration, relationship breakup, and project deadline pressure, while my future goal is still higher studies.",Study First,"Before major career decisions, stabilizing your studies is important. Strong academic performance creates better options later for jobs and higher education."
"I am mentally exhausted because of education loan burden, family financial pressure, and low CGPA. I do not know whether I should continue toward MBA preparation.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"I want long-term growth, but competitive exam pressure, father lost job, and comparison with friends are forcing me to rethink software job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"Life feels unstable due to lack of motivation, family health expenses, and poor concentration, but I still hope for family business.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"Because of household financial burden, exam stress, and backlogs, I feel confused between survival and my dream of MBA preparation.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"I am mentally exhausted because of father lost job, need immediate income, and comparison with friends. I do not know whether I should continue toward higher studies.",Higher Studies,"Higher studies can create stronger long-term career opportunities and professional growth. With proper planning, present difficulties can be managed successfully."
"I am mentally exhausted because of family financial pressure, competitive exam pressure, and responsibility to support parents. I do not know whether I should continue toward startup idea.",Balanced Plan,"Balance is the strongest strategy here. Financial stability, emotional wellbeing, and career growth should move together instead of sacrificing one completely."
"Everyone around me is moving ahead, but I am stuck with low family income, lack of motivation, and comparison with friends, and I still want higher studies.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger decisions."
"I feel guilty because of emotional exhaustion, father lost job, and poor concentration, while my future goal is still research career.",Higher Studies,"If your long-term vision is strong, higher studies can become a valuable investment. Scholarships, preparation, and discipline make this path realistic."
"I feel guilty because of project deadline pressure, responsibility to support parents, and lack of motivation, while my future goal is still MBA preparation.",Higher Studies,"Higher studies can create stronger long-term career opportunities and professional growth. With proper planning, present difficulties can be managed successfully."
"I feel trapped because of rent and living expenses pressure, lack of motivation, and mental burnout, but I still want stable job.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"Because of low family income, project deadline pressure, and depression, I feel lost between responsibility and my goal of stable job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, future education and career growth become much easier to manage."
"My family expects results, but I am dealing with household financial burden, rent and living expenses pressure, and comparison with friends while trying to pursue government exam preparation.",Job First,Immediate financial stability should come first. Supporting present family responsibilities can reduce pressure and create safer long-term growth opportunities.
"I feel trapped because of mental burnout, poor concentration, and low family income, but I still want government exam preparation.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
"My confidence is low because of competitive exam pressure, semester pressure, and lack of motivation, and I cannot decide if family business is realistic.",Study First,"Your academic foundation should be the priority right now. Improving grades, reducing backlogs, and building consistency will create stronger future opportunities."
