input_text,target_label,target_output
"Time management problems are ruining my study routine, family expectations are pushing me toward a job first, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Time management problems are ruining my study routine, family expectations are pushing me toward a job first, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Time management problems are ruining my study routine, family expectations are pushing me toward a job first, and depression is making it hard to stay motivated",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Time management problems are ruining my study routine, family expectations are pushing me toward a job first, and i feel lost and cannot decide what is right for me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, my family needs financial support and i need income soon, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, my family needs financial support and i need income soon, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, my family needs financial support and i need income soon, and depression is making it hard to stay motivated",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, my family needs financial support and i need income soon, and i feel lost and cannot decide what is right for me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, there is strong pressure at home because of money problems, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, there is strong pressure at home because of money problems, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, there is strong pressure at home because of money problems, and depression is making it hard to stay motivated",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, there is strong pressure at home because of money problems, and i feel lost and cannot decide what is right for me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, i feel responsible for helping my family financially, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, i feel responsible for helping my family financially, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, i feel responsible for helping my family financially, and depression is making it hard to stay motivated",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, i feel responsible for helping my family financially, and i feel lost and cannot decide what is right for me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, loan pressure is making me think about immediate employment, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, loan pressure is making me think about immediate employment, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, loan pressure is making me think about immediate employment, and depression is making it hard to stay motivated",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, loan pressure is making me think about immediate employment, and i feel lost and cannot decide what is right for me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, family expectations are pushing me toward a job first, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, family expectations are pushing me toward a job first, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, family expectations are pushing me toward a job first, and depression is making it hard to stay motivated",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I keep procrastinating and exams are getting closer, family expectations are pushing me toward a job first, and i feel lost and cannot decide what is right for me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, my family needs financial support and i need income soon, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, my family needs financial support and i need income soon, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, my family needs financial support and i need income soon, and depression is making it hard to stay motivated",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, my family needs financial support and i need income soon, and i feel lost and cannot decide what is right for me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, there is strong pressure at home because of money problems, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, there is strong pressure at home because of money problems, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, there is strong pressure at home because of money problems, and depression is making it hard to stay motivated",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, there is strong pressure at home because of money problems, and i feel lost and cannot decide what is right for me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, i feel responsible for helping my family financially, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, i feel responsible for helping my family financially, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, i feel responsible for helping my family financially, and depression is making it hard to stay motivated",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, i feel responsible for helping my family financially, and i feel lost and cannot decide what is right for me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, loan pressure is making me think about immediate employment, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, loan pressure is making me think about immediate employment, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, loan pressure is making me think about immediate employment, and depression is making it hard to stay motivated",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, loan pressure is making me think about immediate employment, and i feel lost and cannot decide what is right for me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, family expectations are pushing me toward a job first, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, family expectations are pushing me toward a job first, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, family expectations are pushing me toward a job first, and depression is making it hard to stay motivated",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Study pressure is affecting my confidence, family expectations are pushing me toward a job first, and i feel lost and cannot decide what is right for me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, my family needs financial support and i need income soon, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, my family needs financial support and i need income soon, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, my family needs financial support and i need income soon, and depression is making it hard to stay motivated",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, my family needs financial support and i need income soon, and i feel lost and cannot decide what is right for me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, there is strong pressure at home because of money problems, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, there is strong pressure at home because of money problems, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, there is strong pressure at home because of money problems, and depression is making it hard to stay motivated",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, there is strong pressure at home because of money problems, and i feel lost and cannot decide what is right for me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, i feel responsible for helping my family financially, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, i feel responsible for helping my family financially, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, i feel responsible for helping my family financially, and depression is making it hard to stay motivated",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, i feel responsible for helping my family financially, and i feel lost and cannot decide what is right for me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, loan pressure is making me think about immediate employment, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, loan pressure is making me think about immediate employment, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, loan pressure is making me think about immediate employment, and depression is making it hard to stay motivated",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, loan pressure is making me think about immediate employment, and i feel lost and cannot decide what is right for me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, family expectations are pushing me toward a job first, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, family expectations are pushing me toward a job first, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, family expectations are pushing me toward a job first, and depression is making it hard to stay motivated",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I cannot balance studies with daily responsibilities, family expectations are pushing me toward a job first, and i feel lost and cannot decide what is right for me",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"My family needs financial support and I need income soon, i want to pursue masters and focus on long term growth, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"My family needs financial support and I need income soon, i want to pursue masters and focus on long term growth, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"My family needs financial support and I need income soon, i want to pursue masters and focus on long term growth, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"My family needs financial support and I need income soon, i want to pursue masters and focus on long term growth, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"My family needs financial support and I need income soon, research and higher education interest me more than a job, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"My family needs financial support and I need income soon, research and higher education interest me more than a job, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"My family needs financial support and I need income soon, research and higher education interest me more than a job, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"My family needs financial support and I need income soon, research and higher education interest me more than a job, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"My family needs financial support and I need income soon, i want specialization before entering the job market, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"My family needs financial support and I need income soon, i want specialization before entering the job market, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"My family needs financial support and I need income soon, i want specialization before entering the job market, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"My family needs financial support and I need income soon, i want specialization before entering the job market, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"My family needs financial support and I need income soon, moving abroad for studies feels like the right step, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"My family needs financial support and I need income soon, moving abroad for studies feels like the right step, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"My family needs financial support and I need income soon, moving abroad for studies feels like the right step, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"My family needs financial support and I need income soon, moving abroad for studies feels like the right step, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"My family needs financial support and I need income soon, advanced education may help my future career growth, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"My family needs financial support and I need income soon, advanced education may help my future career growth, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"My family needs financial support and I need income soon, advanced education may help my future career growth, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"My family needs financial support and I need income soon, advanced education may help my future career growth, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, i want to pursue masters and focus on long term growth, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, i want to pursue masters and focus on long term growth, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, i want to pursue masters and focus on long term growth, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, i want to pursue masters and focus on long term growth, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, research and higher education interest me more than a job, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, research and higher education interest me more than a job, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, research and higher education interest me more than a job, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, research and higher education interest me more than a job, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, i want specialization before entering the job market, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, i want specialization before entering the job market, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, i want specialization before entering the job market, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, i want specialization before entering the job market, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, moving abroad for studies feels like the right step, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, moving abroad for studies feels like the right step, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, moving abroad for studies feels like the right step, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, moving abroad for studies feels like the right step, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, advanced education may help my future career growth, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, advanced education may help my future career growth, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, advanced education may help my future career growth, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"There is strong pressure at home because of money problems, advanced education may help my future career growth, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, i want to pursue masters and focus on long term growth, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, i want to pursue masters and focus on long term growth, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, i want to pursue masters and focus on long term growth, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, i want to pursue masters and focus on long term growth, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, research and higher education interest me more than a job, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, research and higher education interest me more than a job, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, research and higher education interest me more than a job, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, research and higher education interest me more than a job, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, i want specialization before entering the job market, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, i want specialization before entering the job market, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, i want specialization before entering the job market, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, i want specialization before entering the job market, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, moving abroad for studies feels like the right step, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, moving abroad for studies feels like the right step, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, moving abroad for studies feels like the right step, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, moving abroad for studies feels like the right step, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, advanced education may help my future career growth, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, advanced education may help my future career growth, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, advanced education may help my future career growth, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"I feel responsible for helping my family financially, advanced education may help my future career growth, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, i want to pursue masters and focus on long term growth, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, i want to pursue masters and focus on long term growth, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, i want to pursue masters and focus on long term growth, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, i want to pursue masters and focus on long term growth, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, research and higher education interest me more than a job, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, research and higher education interest me more than a job, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, research and higher education interest me more than a job, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, research and higher education interest me more than a job, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, i want specialization before entering the job market, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, i want specialization before entering the job market, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, i want specialization before entering the job market, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, i want specialization before entering the job market, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, moving abroad for studies feels like the right step, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, moving abroad for studies feels like the right step, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, moving abroad for studies feels like the right step, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, moving abroad for studies feels like the right step, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, advanced education may help my future career growth, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, advanced education may help my future career growth, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, advanced education may help my future career growth, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Loan pressure is making me think about immediate employment, advanced education may help my future career growth, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, i want to pursue masters and focus on long term growth, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, i want to pursue masters and focus on long term growth, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, i want to pursue masters and focus on long term growth, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, i want to pursue masters and focus on long term growth, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, research and higher education interest me more than a job, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, research and higher education interest me more than a job, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, research and higher education interest me more than a job, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, research and higher education interest me more than a job, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, i want specialization before entering the job market, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, i want specialization before entering the job market, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, i want specialization before entering the job market, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, i want specialization before entering the job market, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, moving abroad for studies feels like the right step, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, moving abroad for studies feels like the right step, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, moving abroad for studies feels like the right step, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, moving abroad for studies feels like the right step, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, advanced education may help my future career growth, and i feel mentally exhausted and emotionally drained",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, advanced education may help my future career growth, and stress and anxiety are affecting my decisions badly",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, advanced education may help my future career growth, and depression is making it hard to stay motivated",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
"Family expectations are pushing me toward a job first, advanced education may help my future career growth, and i feel lost and cannot decide what is right for me",Job First,Taking a job first may help stabilize finances while keeping future education opportunities open.
