input_text,target_label,target_output
"Advanced education may help my future career growth, and also i want financial stability and future education together, while I also worry about long term stability",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Advanced education may help my future career growth, and also i want to support my family while preparing for masters",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Advanced education may help my future career growth, and also i want to support my family while preparing for masters, while I want to make the right decision",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Advanced education may help my future career growth, and also balancing career growth and academics feels necessary",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Advanced education may help my future career growth, and also balancing career growth and academics feels necessary, and this is affecting my confidence",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I want to pursue masters and focus on long term growth, and also i feel mentally exhausted and emotionally drained",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want to pursue masters and focus on long term growth, and also i feel mentally exhausted and emotionally drained, while my family expects quick decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want to pursue masters and focus on long term growth, and also stress and anxiety are affecting my decisions badly",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want to pursue masters and focus on long term growth, and also stress and anxiety are affecting my decisions badly, while I also worry about long term stability",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want to pursue masters and focus on long term growth, and also depression is making it hard to stay motivated",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want to pursue masters and focus on long term growth, and also depression is making it hard to stay motivated, while I want to make the right decision",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want to pursue masters and focus on long term growth, and also i feel lost and cannot decide what is right for me",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want to pursue masters and focus on long term growth, and also i feel lost and cannot decide what is right for me, and this is affecting my confidence",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want to pursue masters and focus on long term growth, and also emotional stress is making every decision harder",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want to pursue masters and focus on long term growth, and also emotional stress is making every decision harder, while my family expects quick decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Research and higher education interest me more than a job, and also i feel mentally exhausted and emotionally drained",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Research and higher education interest me more than a job, and also i feel mentally exhausted and emotionally drained, while I also worry about long term stability",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Research and higher education interest me more than a job, and also stress and anxiety are affecting my decisions badly",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Research and higher education interest me more than a job, and also stress and anxiety are affecting my decisions badly, while I want to make the right decision",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Research and higher education interest me more than a job, and also depression is making it hard to stay motivated",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Research and higher education interest me more than a job, and also depression is making it hard to stay motivated, and this is affecting my confidence",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Research and higher education interest me more than a job, and also i feel lost and cannot decide what is right for me",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Research and higher education interest me more than a job, and also i feel lost and cannot decide what is right for me, while my family expects quick decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Research and higher education interest me more than a job, and also emotional stress is making every decision harder",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Research and higher education interest me more than a job, and also emotional stress is making every decision harder, while I also worry about long term stability",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want specialization before entering the job market, and also i feel mentally exhausted and emotionally drained",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want specialization before entering the job market, and also i feel mentally exhausted and emotionally drained, while I want to make the right decision",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want specialization before entering the job market, and also stress and anxiety are affecting my decisions badly",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want specialization before entering the job market, and also stress and anxiety are affecting my decisions badly, and this is affecting my confidence",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want specialization before entering the job market, and also depression is making it hard to stay motivated",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want specialization before entering the job market, and also depression is making it hard to stay motivated, while my family expects quick decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want specialization before entering the job market, and also i feel lost and cannot decide what is right for me",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want specialization before entering the job market, and also i feel lost and cannot decide what is right for me, while I also worry about long term stability",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want specialization before entering the job market, and also emotional stress is making every decision harder",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want specialization before entering the job market, and also emotional stress is making every decision harder, while I want to make the right decision",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Moving abroad for studies feels like the right step, and also i feel mentally exhausted and emotionally drained",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Moving abroad for studies feels like the right step, and also i feel mentally exhausted and emotionally drained, and this is affecting my confidence",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Moving abroad for studies feels like the right step, and also stress and anxiety are affecting my decisions badly",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Moving abroad for studies feels like the right step, and also stress and anxiety are affecting my decisions badly, while my family expects quick decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Moving abroad for studies feels like the right step, and also depression is making it hard to stay motivated",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Moving abroad for studies feels like the right step, and also depression is making it hard to stay motivated, while I also worry about long term stability",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Moving abroad for studies feels like the right step, and also i feel lost and cannot decide what is right for me",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Moving abroad for studies feels like the right step, and also i feel lost and cannot decide what is right for me, while I want to make the right decision",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Moving abroad for studies feels like the right step, and also emotional stress is making every decision harder",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Moving abroad for studies feels like the right step, and also emotional stress is making every decision harder, and this is affecting my confidence",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Advanced education may help my future career growth, and also i feel mentally exhausted and emotionally drained",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Advanced education may help my future career growth, and also i feel mentally exhausted and emotionally drained, while my family expects quick decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Advanced education may help my future career growth, and also stress and anxiety are affecting my decisions badly",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Advanced education may help my future career growth, and also stress and anxiety are affecting my decisions badly, while I also worry about long term stability",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Advanced education may help my future career growth, and also depression is making it hard to stay motivated",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Advanced education may help my future career growth, and also depression is making it hard to stay motivated, while I want to make the right decision",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Advanced education may help my future career growth, and also i feel lost and cannot decide what is right for me",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Advanced education may help my future career growth, and also i feel lost and cannot decide what is right for me, and this is affecting my confidence",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Advanced education may help my future career growth, and also emotional stress is making every decision harder",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Advanced education may help my future career growth, and also emotional stress is making every decision harder, while my family expects quick decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I am confused between job and higher studies and want both, and also i feel mentally exhausted and emotionally drained",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I am confused between job and higher studies and want both, and also i feel mentally exhausted and emotionally drained, while I also worry about long term stability",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I am confused between job and higher studies and want both, and also stress and anxiety are affecting my decisions badly",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I am confused between job and higher studies and want both, and also stress and anxiety are affecting my decisions badly, while I want to make the right decision",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I am confused between job and higher studies and want both, and also depression is making it hard to stay motivated",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I am confused between job and higher studies and want both, and also depression is making it hard to stay motivated, and this is affecting my confidence",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I am confused between job and higher studies and want both, and also i feel lost and cannot decide what is right for me",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I am confused between job and higher studies and want both, and also i feel lost and cannot decide what is right for me, while my family expects quick decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I am confused between job and higher studies and want both, and also emotional stress is making every decision harder",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I am confused between job and higher studies and want both, and also emotional stress is making every decision harder, while I also worry about long term stability",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I need income now but I also want to continue learning, and also i feel mentally exhausted and emotionally drained",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I need income now but I also want to continue learning, and also i feel mentally exhausted and emotionally drained, while I want to make the right decision",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I need income now but I also want to continue learning, and also stress and anxiety are affecting my decisions badly",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I need income now but I also want to continue learning, and also stress and anxiety are affecting my decisions badly, and this is affecting my confidence",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I need income now but I also want to continue learning, and also depression is making it hard to stay motivated",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I need income now but I also want to continue learning, and also depression is making it hard to stay motivated, while my family expects quick decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I need income now but I also want to continue learning, and also i feel lost and cannot decide what is right for me",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I need income now but I also want to continue learning, and also i feel lost and cannot decide what is right for me, while I also worry about long term stability",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I need income now but I also want to continue learning, and also emotional stress is making every decision harder",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I need income now but I also want to continue learning, and also emotional stress is making every decision harder, while I want to make the right decision",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want financial stability and future education together, and also i feel mentally exhausted and emotionally drained",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want financial stability and future education together, and also i feel mentally exhausted and emotionally drained, and this is affecting my confidence",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want financial stability and future education together, and also stress and anxiety are affecting my decisions badly",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want financial stability and future education together, and also stress and anxiety are affecting my decisions badly, while my family expects quick decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want financial stability and future education together, and also depression is making it hard to stay motivated",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want financial stability and future education together, and also depression is making it hard to stay motivated, while I also worry about long term stability",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want financial stability and future education together, and also i feel lost and cannot decide what is right for me",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want financial stability and future education together, and also i feel lost and cannot decide what is right for me, while I want to make the right decision",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want financial stability and future education together, and also emotional stress is making every decision harder",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want financial stability and future education together, and also emotional stress is making every decision harder, and this is affecting my confidence",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want to support my family while preparing for masters, and also i feel mentally exhausted and emotionally drained",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want to support my family while preparing for masters, and also i feel mentally exhausted and emotionally drained, while my family expects quick decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want to support my family while preparing for masters, and also stress and anxiety are affecting my decisions badly",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want to support my family while preparing for masters, and also stress and anxiety are affecting my decisions badly, while I also worry about long term stability",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want to support my family while preparing for masters, and also depression is making it hard to stay motivated",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want to support my family while preparing for masters, and also depression is making it hard to stay motivated, while I want to make the right decision",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want to support my family while preparing for masters, and also i feel lost and cannot decide what is right for me",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want to support my family while preparing for masters, and also i feel lost and cannot decide what is right for me, and this is affecting my confidence",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want to support my family while preparing for masters, and also emotional stress is making every decision harder",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I want to support my family while preparing for masters, and also emotional stress is making every decision harder, while my family expects quick decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Balancing career growth and academics feels necessary, and also i feel mentally exhausted and emotionally drained",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Balancing career growth and academics feels necessary, and also i feel mentally exhausted and emotionally drained, while I also worry about long term stability",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Balancing career growth and academics feels necessary, and also stress and anxiety are affecting my decisions badly",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Balancing career growth and academics feels necessary, and also stress and anxiety are affecting my decisions badly, while I want to make the right decision",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Balancing career growth and academics feels necessary, and also depression is making it hard to stay motivated",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Balancing career growth and academics feels necessary, and also depression is making it hard to stay motivated, and this is affecting my confidence",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Balancing career growth and academics feels necessary, and also i feel lost and cannot decide what is right for me",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Balancing career growth and academics feels necessary, and also i feel lost and cannot decide what is right for me, while my family expects quick decisions",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Balancing career growth and academics feels necessary, and also emotional stress is making every decision harder",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"Balancing career growth and academics feels necessary, and also emotional stress is making every decision harder, while I also worry about long term stability",Counseling Needed,Seeking guidance from a mentor or counselor may help restore clarity and support better long term decisions.
"I am stressed about exams and cannot focus properly, my family needs financial support and i need income soon, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I am stressed about exams and cannot focus properly, my family needs financial support and i need income soon, and i feel mentally exhausted and emotionally drained, while I want to make the right decision",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I am stressed about exams and cannot focus properly, my family needs financial support and i need income soon, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I am stressed about exams and cannot focus properly, my family needs financial support and i need income soon, and stress and anxiety are affecting my decisions badly, and this is affecting my confidence",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I am stressed about exams and cannot focus properly, there is strong pressure at home because of money problems, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I am stressed about exams and cannot focus properly, there is strong pressure at home because of money problems, and i feel mentally exhausted and emotionally drained, while my family expects quick decisions",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I am stressed about exams and cannot focus properly, there is strong pressure at home because of money problems, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I am stressed about exams and cannot focus properly, there is strong pressure at home because of money problems, and stress and anxiety are affecting my decisions badly, while I also worry about long term stability",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I am stressed about exams and cannot focus properly, i feel responsible for helping my family financially, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I am stressed about exams and cannot focus properly, i feel responsible for helping my family financially, and i feel mentally exhausted and emotionally drained, while I want to make the right decision",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I am stressed about exams and cannot focus properly, i feel responsible for helping my family financially, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I am stressed about exams and cannot focus properly, i feel responsible for helping my family financially, and stress and anxiety are affecting my decisions badly, and this is affecting my confidence",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Upcoming exams are making me anxious and distracted, my family needs financial support and i need income soon, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Upcoming exams are making me anxious and distracted, my family needs financial support and i need income soon, and i feel mentally exhausted and emotionally drained, while my family expects quick decisions",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Upcoming exams are making me anxious and distracted, my family needs financial support and i need income soon, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Upcoming exams are making me anxious and distracted, my family needs financial support and i need income soon, and stress and anxiety are affecting my decisions badly, while I also worry about long term stability",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Upcoming exams are making me anxious and distracted, there is strong pressure at home because of money problems, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Upcoming exams are making me anxious and distracted, there is strong pressure at home because of money problems, and i feel mentally exhausted and emotionally drained, while I want to make the right decision",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Upcoming exams are making me anxious and distracted, there is strong pressure at home because of money problems, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Upcoming exams are making me anxious and distracted, there is strong pressure at home because of money problems, and stress and anxiety are affecting my decisions badly, and this is affecting my confidence",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Upcoming exams are making me anxious and distracted, i feel responsible for helping my family financially, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Upcoming exams are making me anxious and distracted, i feel responsible for helping my family financially, and i feel mentally exhausted and emotionally drained, while my family expects quick decisions",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Upcoming exams are making me anxious and distracted, i feel responsible for helping my family financially, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Upcoming exams are making me anxious and distracted, i feel responsible for helping my family financially, and stress and anxiety are affecting my decisions badly, while I also worry about long term stability",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Academic pressure is affecting my sleep and peace of mind, my family needs financial support and i need income soon, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Academic pressure is affecting my sleep and peace of mind, my family needs financial support and i need income soon, and i feel mentally exhausted and emotionally drained, while I want to make the right decision",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Academic pressure is affecting my sleep and peace of mind, my family needs financial support and i need income soon, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Academic pressure is affecting my sleep and peace of mind, my family needs financial support and i need income soon, and stress and anxiety are affecting my decisions badly, and this is affecting my confidence",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Academic pressure is affecting my sleep and peace of mind, there is strong pressure at home because of money problems, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Academic pressure is affecting my sleep and peace of mind, there is strong pressure at home because of money problems, and i feel mentally exhausted and emotionally drained, while my family expects quick decisions",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Academic pressure is affecting my sleep and peace of mind, there is strong pressure at home because of money problems, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Academic pressure is affecting my sleep and peace of mind, there is strong pressure at home because of money problems, and stress and anxiety are affecting my decisions badly, while I also worry about long term stability",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Academic pressure is affecting my sleep and peace of mind, i feel responsible for helping my family financially, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Academic pressure is affecting my sleep and peace of mind, i feel responsible for helping my family financially, and i feel mentally exhausted and emotionally drained, while I want to make the right decision",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Academic pressure is affecting my sleep and peace of mind, i feel responsible for helping my family financially, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Academic pressure is affecting my sleep and peace of mind, i feel responsible for helping my family financially, and stress and anxiety are affecting my decisions badly, and this is affecting my confidence",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel overwhelmed by assignments and deadlines, my family needs financial support and i need income soon, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel overwhelmed by assignments and deadlines, my family needs financial support and i need income soon, and i feel mentally exhausted and emotionally drained, while my family expects quick decisions",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel overwhelmed by assignments and deadlines, my family needs financial support and i need income soon, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel overwhelmed by assignments and deadlines, my family needs financial support and i need income soon, and stress and anxiety are affecting my decisions badly, while I also worry about long term stability",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel overwhelmed by assignments and deadlines, there is strong pressure at home because of money problems, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel overwhelmed by assignments and deadlines, there is strong pressure at home because of money problems, and i feel mentally exhausted and emotionally drained, while I want to make the right decision",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel overwhelmed by assignments and deadlines, there is strong pressure at home because of money problems, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel overwhelmed by assignments and deadlines, there is strong pressure at home because of money problems, and stress and anxiety are affecting my decisions badly, and this is affecting my confidence",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel overwhelmed by assignments and deadlines, i feel responsible for helping my family financially, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel overwhelmed by assignments and deadlines, i feel responsible for helping my family financially, and i feel mentally exhausted and emotionally drained, while my family expects quick decisions",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel overwhelmed by assignments and deadlines, i feel responsible for helping my family financially, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"I feel overwhelmed by assignments and deadlines, i feel responsible for helping my family financially, and stress and anxiety are affecting my decisions badly, while I also worry about long term stability",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Time management problems are ruining my study routine, my family needs financial support and i need income soon, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Time management problems are ruining my study routine, my family needs financial support and i need income soon, and i feel mentally exhausted and emotionally drained, while I want to make the right decision",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Time management problems are ruining my study routine, my family needs financial support and i need income soon, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Time management problems are ruining my study routine, my family needs financial support and i need income soon, and stress and anxiety are affecting my decisions badly, and this is affecting my confidence",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Time management problems are ruining my study routine, there is strong pressure at home because of money problems, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Time management problems are ruining my study routine, there is strong pressure at home because of money problems, and i feel mentally exhausted and emotionally drained, while my family expects quick decisions",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Time management problems are ruining my study routine, there is strong pressure at home because of money problems, and stress and anxiety are affecting my decisions badly",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Time management problems are ruining my study routine, there is strong pressure at home because of money problems, and stress and anxiety are affecting my decisions badly, while I also worry about long term stability",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Time management problems are ruining my study routine, i feel responsible for helping my family financially, and i feel mentally exhausted and emotionally drained",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
"Time management problems are ruining my study routine, i feel responsible for helping my family financially, and i feel mentally exhausted and emotionally drained, while I want to make the right decision",Balanced Plan,A balanced approach of work and academic planning may help manage responsibilities effectively.
