input_text,target_label,target_output
"I feel trapped because of anxiety, low self-confidence, and education loan burden, but I still want family business.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"Everyone around me is moving ahead, but I am stuck with relationship breakup, father lost job, and lack of motivation, and I want MBA preparation.",Balanced Plan,"Balance is the strongest strategy here. Protect financial stability, emotional health, and long-term career growth together instead of sacrificing one completely."
"Because of rent and living expenses pressure, household financial burden, and relationship breakup, I feel lost between responsibility and my goal of startup idea.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"Because of exam stress, semester pressure, and household financial burden, I feel lost between responsibility and my goal of software job.",Study First,"Before making major career decisions, improving your academic stability is important. Strong studies now create better options later for both jobs and higher education."
"I am mentally exhausted because of relationship breakup, low family income, and toxic relationship. I do not know whether I should continue toward MBA preparation.",Balanced Plan,You do not need an extreme decision right now. A balanced plan where you manage present responsibilities while slowly preparing for future goals is often the safest path.
"Life feels very unstable due to assignment overload, emotional exhaustion, and need immediate income, but I still hope for software job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"I feel guilty because of responsibility to support parents, semester pressure, and depression, while my future goal is still MBA preparation.",Balanced Plan,You do not need an extreme decision right now. A balanced plan where you manage present responsibilities while slowly preparing for future goals is often the safest path.
"My confidence is low because of urgent medical expenses at home, comparison with friends, and relationship breakup, and I cannot decide if study abroad is realistic.",Balanced Plan,"Balance is the strongest strategy here. Protect financial stability, emotional health, and long-term career growth together instead of sacrificing one completely."
"Life feels very unstable due to father lost job, depression, and toxic relationship, but I still hope for research career.",Balanced Plan,You do not need an extreme decision right now. A balanced plan where you manage present responsibilities while slowly preparing for future goals is often the safest path.
"My confidence is low because of low self-confidence, urgent medical expenses at home, and depression, and I cannot decide if government exam preparation is realistic.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger long-term decisions."
"My confidence is low because of depression, household financial burden, and father lost job, and I cannot decide if government exam preparation is realistic.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"Because of comparison with friends, toxic relationship, and responsibility to support parents, I feel lost between responsibility and my goal of startup idea.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Stabilizing yourself emotionally is part of progress, not delay."
"I am mentally exhausted because of education loan burden, poor concentration, and household financial burden. I do not know whether I should continue toward software job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"My confidence is low because of father lost job, backlogs, and entrance exam stress, and I cannot decide if family business is realistic.",Study First,"Right now, strengthening your academic foundation should be the first step. Better grades, fewer backlogs, and stronger focus will create more stable future opportunities."
"I feel guilty because of family financial pressure, relationship breakup, and project deadline pressure, while my future goal is still stable job.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"Life feels very unstable due to competitive exam pressure, mental burnout, and lack of motivation, but I still hope for family business.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger long-term decisions."
"I feel guilty because of family financial pressure, rent and living expenses pressure, and family health expenses, while my future goal is still family business.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"I feel guilty because of toxic relationship, poor concentration, and low self-confidence, while my future goal is still MBA preparation.",Balanced Plan,You do not need an extreme decision right now. A balanced plan where you manage present responsibilities while slowly preparing for future goals is often the safest path.
"Everyone around me is moving ahead, but I am stuck with assignment overload, father lost job, and competitive exam pressure, and I want family business.",Study First,"Before making major career decisions, improving your academic stability is important. Strong studies now create better options later for both jobs and higher education."
"Because of assignment overload, low self-confidence, and relationship breakup, I feel confused between survival and my dream of software job.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger long-term decisions."
"I feel trapped because of education loan burden, assignment overload, and father lost job, but I still want bank exam preparation.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"Because of toxic relationship, father lost job, and family financial pressure, I feel lost between responsibility and my goal of family business.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"I want long-term growth, but family health expenses, toxic relationship, and fear of disappointing parents are forcing me to rethink research career.",Balanced Plan,"Balance is the strongest strategy here. Protect financial stability, emotional health, and long-term career growth together instead of sacrificing one completely."
"I feel trapped because of low self-confidence, fear of disappointing parents, and backlogs, but I still want bank exam preparation.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Stabilizing yourself emotionally is part of progress, not delay."
"I want long-term growth, but depression, competitive exam pressure, and relationship breakup are forcing me to rethink software job.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger long-term decisions."
"Because of lack of motivation, mental burnout, and father lost job, I feel lost between responsibility and my goal of family business.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger long-term decisions."
"Because of assignment overload, father lost job, and need immediate income, I feel lost between responsibility and my goal of research career.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"My family expects results, but I am dealing with exam stress, assignment overload, and semester pressure while trying to pursue software job.",Study First,"Before making major career decisions, improving your academic stability is important. Strong studies now create better options later for both jobs and higher education."
"My confidence is low because of father lost job, relationship breakup, and household financial burden, and I cannot decide if study abroad is realistic.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"My confidence is low because of comparison with friends, family financial pressure, and mental burnout, and I cannot decide if software job is realistic.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Stabilizing yourself emotionally is part of progress, not delay."
"Because of household financial burden, low CGPA, and father lost job, I feel lost between responsibility and my goal of higher studies.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"I want long-term growth, but competitive exam pressure, poor concentration, and lack of motivation are forcing me to rethink MBA preparation.",Study First,"Right now, strengthening your academic foundation should be the first step. Better grades, fewer backlogs, and stronger focus will create more stable future opportunities."
"Because of low self-confidence, competitive exam pressure, and household financial burden, I feel confused between survival and my dream of study abroad.",Balanced Plan,"Balance is the strongest strategy here. Protect financial stability, emotional health, and long-term career growth together instead of sacrificing one completely."
"I am mentally exhausted because of semester pressure, lack of motivation, and poor concentration. I do not know whether I should continue toward stable job.",Study First,"Before making major career decisions, improving your academic stability is important. Strong studies now create better options later for both jobs and higher education."
"I want long-term growth, but competitive exam pressure, rent and living expenses pressure, and need immediate income are forcing me to rethink MBA preparation.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"I feel guilty because of relationship breakup, toxic relationship, and emotional exhaustion, while my future goal is still family business.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger long-term decisions."
"My family expects results, but I am dealing with exam stress, entrance exam stress, and semester pressure while trying to pursue bank exam preparation.",Study First,"Right now, strengthening your academic foundation should be the first step. Better grades, fewer backlogs, and stronger focus will create more stable future opportunities."
"Life feels very unstable due to backlogs, family health expenses, and education loan burden, but I still hope for study abroad.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"My family expects results, but I am dealing with lack of motivation, competitive exam pressure, and family health expenses while trying to pursue startup idea.",Balanced Plan,You do not need an extreme decision right now. A balanced plan where you manage present responsibilities while slowly preparing for future goals is often the safest path.
"I feel guilty because of comparison with friends, family health expenses, and toxic relationship, while my future goal is still government exam preparation.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger long-term decisions."
"I feel trapped because of mental burnout, fear of disappointing parents, and toxic relationship, but I still want startup idea.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger long-term decisions."
"I want long-term growth, but family financial pressure, need immediate income, and family health expenses are forcing me to rethink MBA preparation.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"Because of household financial burden, need immediate income, and comparison with friends, I feel lost between responsibility and my goal of MBA preparation.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"I feel guilty because of poor concentration, household financial burden, and low self-confidence, while my future goal is still stable job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"Life feels very unstable due to mental burnout, emotional exhaustion, and lack of motivation, but I still hope for study abroad.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger long-term decisions."
"My family expects results, but I am dealing with fear of disappointing parents, fear of failure, and anxiety while trying to pursue software job.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Stabilizing yourself emotionally is part of progress, not delay."
"I am mentally exhausted because of relationship breakup, low family income, and rent and living expenses pressure. I do not know whether I should continue toward MBA preparation.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"Because of relationship breakup, need immediate income, and low family income, I feel lost between responsibility and my goal of software job.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"Life feels very unstable due to responsibility to support parents, depression, and fear of disappointing parents, but I still hope for higher studies.",Balanced Plan,You do not need an extreme decision right now. A balanced plan where you manage present responsibilities while slowly preparing for future goals is often the safest path.
"My family expects results, but I am dealing with anxiety, assignment overload, and low family income while trying to pursue higher studies.",Balanced Plan,You do not need an extreme decision right now. A balanced plan where you manage present responsibilities while slowly preparing for future goals is often the safest path.
"Because of lack of motivation, entrance exam stress, and low self-confidence, I feel confused between survival and my dream of research career.",Balanced Plan,"Balance is the strongest strategy here. Protect financial stability, emotional health, and long-term career growth together instead of sacrificing one completely."
"My family expects results, but I am dealing with anxiety, fear of failure, and entrance exam stress while trying to pursue software job.",Study First,"Right now, strengthening your academic foundation should be the first step. Better grades, fewer backlogs, and stronger focus will create more stable future opportunities."
"I feel guilty because of low self-confidence, entrance exam stress, and family health expenses, while my future goal is still family business.",Study First,"Right now, strengthening your academic foundation should be the first step. Better grades, fewer backlogs, and stronger focus will create more stable future opportunities."
"Everyone around me is moving ahead, but I am stuck with fear of disappointing parents, comparison with friends, and responsibility to support parents, and I want software job.",Balanced Plan,You do not need an extreme decision right now. A balanced plan where you manage present responsibilities while slowly preparing for future goals is often the safest path.
"Everyone around me is moving ahead, but I am stuck with fear of failure, low CGPA, and need immediate income, and I want stable job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"Because of relationship breakup, low CGPA, and responsibility to support parents, I feel lost between responsibility and my goal of stable job.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"Because of low family income, depression, and comparison with friends, I feel confused between survival and my dream of family business.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger long-term decisions."
"Life feels very unstable due to family health expenses, mental burnout, and household financial burden, but I still hope for startup idea.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"My confidence is low because of urgent medical expenses at home, lack of motivation, and need immediate income, and I cannot decide if study abroad is realistic.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"I am mentally exhausted because of low CGPA, comparison with friends, and lack of motivation. I do not know whether I should continue toward government exam preparation.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Stabilizing yourself emotionally is part of progress, not delay."
"I feel guilty because of education loan burden, household financial burden, and need immediate income, while my future goal is still bank exam preparation.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"Everyone around me is moving ahead, but I am stuck with toxic relationship, emotional exhaustion, and anxiety, and I want bank exam preparation.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger long-term decisions."
"I am mentally exhausted because of family health expenses, urgent medical expenses at home, and low CGPA. I do not know whether I should continue toward government exam preparation.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"Life feels very unstable due to fear of failure, depression, and urgent medical expenses at home, but I still hope for family business.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"My family expects results, but I am dealing with responsibility to support parents, urgent medical expenses at home, and poor concentration while trying to pursue family business.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"Because of low self-confidence, fear of disappointing parents, and toxic relationship, I feel lost between responsibility and my goal of MBA preparation.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Stabilizing yourself emotionally is part of progress, not delay."
"My confidence is low because of depression, rent and living expenses pressure, and exam stress, and I cannot decide if stable job is realistic.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"My family expects results, but I am dealing with comparison with friends, backlogs, and semester pressure while trying to pursue study abroad.",Study First,"Before making major career decisions, improving your academic stability is important. Strong studies now create better options later for both jobs and higher education."
"Because of comparison with friends, entrance exam stress, and poor concentration, I feel lost between responsibility and my goal of research career.",Study First,"Before making major career decisions, improving your academic stability is important. Strong studies now create better options later for both jobs and higher education."
"I am mentally exhausted because of poor concentration, fear of disappointing parents, and rent and living expenses pressure. I do not know whether I should continue toward bank exam preparation.",Balanced Plan,You do not need an extreme decision right now. A balanced plan where you manage present responsibilities while slowly preparing for future goals is often the safest path.
"Everyone around me is moving ahead, but I am stuck with household financial burden, backlogs, and project deadline pressure, and I want family business.",Study First,"Before making major career decisions, improving your academic stability is important. Strong studies now create better options later for both jobs and higher education."
"My confidence is low because of exam stress, competitive exam pressure, and project deadline pressure, and I cannot decide if bank exam preparation is realistic.",Study First,"Before making major career decisions, improving your academic stability is important. Strong studies now create better options later for both jobs and higher education."
"Life feels very unstable due to responsibility to support parents, entrance exam stress, and fear of failure, but I still hope for higher studies.",Study First,"Before making major career decisions, improving your academic stability is important. Strong studies now create better options later for both jobs and higher education."
"Everyone around me is moving ahead, but I am stuck with fear of failure, need immediate income, and exam stress, and I want family business.",Study First,"Before making major career decisions, improving your academic stability is important. Strong studies now create better options later for both jobs and higher education."
"Because of responsibility to support parents, need immediate income, and depression, I feel lost between responsibility and my goal of family business.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"Because of project deadline pressure, backlogs, and responsibility to support parents, I feel lost between responsibility and my goal of startup idea.",Study First,"Before making major career decisions, improving your academic stability is important. Strong studies now create better options later for both jobs and higher education."
"My family expects results, but I am dealing with entrance exam stress, urgent medical expenses at home, and family health expenses while trying to pursue research career.",Balanced Plan,"Balance is the strongest strategy here. Protect financial stability, emotional health, and long-term career growth together instead of sacrificing one completely."
"Because of family health expenses, responsibility to support parents, and family financial pressure, I feel confused between survival and my dream of MBA preparation.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"My family expects results, but I am dealing with father lost job, rent and living expenses pressure, and education loan burden while trying to pursue stable job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"My family expects results, but I am dealing with entrance exam stress, anxiety, and comparison with friends while trying to pursue higher studies.",Study First,"Right now, strengthening your academic foundation should be the first step. Better grades, fewer backlogs, and stronger focus will create more stable future opportunities."
"I feel guilty because of family financial pressure, fear of disappointing parents, and comparison with friends, while my future goal is still software job.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Stabilizing yourself emotionally is part of progress, not delay."
"Life feels very unstable due to urgent medical expenses at home, anxiety, and poor concentration, but I still hope for stable job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"Life feels very unstable due to low family income, rent and living expenses pressure, and mental burnout, but I still hope for study abroad.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"I feel guilty because of low self-confidence, emotional exhaustion, and relationship breakup, while my future goal is still government exam preparation.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger long-term decisions."
"I am mentally exhausted because of family health expenses, project deadline pressure, and family financial pressure. I do not know whether I should continue toward startup idea.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"I feel guilty because of competitive exam pressure, lack of motivation, and father lost job, while my future goal is still bank exam preparation.",Balanced Plan,You do not need an extreme decision right now. A balanced plan where you manage present responsibilities while slowly preparing for future goals is often the safest path.
"I feel guilty because of backlogs, exam stress, and family financial pressure, while my future goal is still government exam preparation.",Study First,"Right now, strengthening your academic foundation should be the first step. Better grades, fewer backlogs, and stronger focus will create more stable future opportunities."
"My confidence is low because of relationship breakup, depression, and rent and living expenses pressure, and I cannot decide if family business is realistic.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger long-term decisions."
"I am mentally exhausted because of household financial burden, entrance exam stress, and fear of failure. I do not know whether I should continue toward research career.",Study First,"Right now, strengthening your academic foundation should be the first step. Better grades, fewer backlogs, and stronger focus will create more stable future opportunities."
"Because of urgent medical expenses at home, fear of disappointing parents, and relationship breakup, I feel lost between responsibility and my goal of stable job.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Stabilizing yourself emotionally is part of progress, not delay."
"Life feels very unstable due to exam stress, entrance exam stress, and urgent medical expenses at home, but I still hope for startup idea.",Study First,"Right now, strengthening your academic foundation should be the first step. Better grades, fewer backlogs, and stronger focus will create more stable future opportunities."
"I am mentally exhausted because of father lost job, low CGPA, and family health expenses. I do not know whether I should continue toward startup idea.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"My confidence is low because of entrance exam stress, responsibility to support parents, and fear of disappointing parents, and I cannot decide if government exam preparation is realistic.",Study First,"Before making major career decisions, improving your academic stability is important. Strong studies now create better options later for both jobs and higher education."
"Because of exam stress, low self-confidence, and anxiety, I feel confused between survival and my dream of stable job.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger long-term decisions."
"Everyone around me is moving ahead, but I am stuck with poor concentration, assignment overload, and anxiety, and I want higher studies.",Study First,"Right now, strengthening your academic foundation should be the first step. Better grades, fewer backlogs, and stronger focus will create more stable future opportunities."
"I feel guilty because of backlogs, semester pressure, and low family income, while my future goal is still study abroad.",Study First,"Right now, strengthening your academic foundation should be the first step. Better grades, fewer backlogs, and stronger focus will create more stable future opportunities."
"Everyone around me is moving ahead, but I am stuck with fear of failure, project deadline pressure, and relationship breakup, and I want stable job.",Study First,"Before making major career decisions, improving your academic stability is important. Strong studies now create better options later for both jobs and higher education."
"I am mentally exhausted because of semester pressure, rent and living expenses pressure, and low CGPA. I do not know whether I should continue toward higher studies.",Balanced Plan,You do not need an extreme decision right now. A balanced plan where you manage present responsibilities while slowly preparing for future goals is often the safest path.
"I am mentally exhausted because of semester pressure, family financial pressure, and competitive exam pressure. I do not know whether I should continue toward study abroad.",Study First,"Right now, strengthening your academic foundation should be the first step. Better grades, fewer backlogs, and stronger focus will create more stable future opportunities."
"Because of father lost job, exam stress, and semester pressure, I feel lost between responsibility and my goal of research career.",Study First,"Right now, strengthening your academic foundation should be the first step. Better grades, fewer backlogs, and stronger focus will create more stable future opportunities."
"My family expects results, but I am dealing with fear of failure, lack of motivation, and need immediate income while trying to pursue government exam preparation.",Balanced Plan,You do not need an extreme decision right now. A balanced plan where you manage present responsibilities while slowly preparing for future goals is often the safest path.
"My confidence is low because of fear of failure, competitive exam pressure, and backlogs, and I cannot decide if stable job is realistic.",Study First,"Before making major career decisions, improving your academic stability is important. Strong studies now create better options later for both jobs and higher education."
"Because of relationship breakup, fear of failure, and rent and living expenses pressure, I feel lost between responsibility and my goal of software job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"Because of exam stress, need immediate income, and comparison with friends, I feel lost between responsibility and my goal of startup idea.",Balanced Plan,"Balance is the strongest strategy here. Protect financial stability, emotional health, and long-term career growth together instead of sacrificing one completely."
"Because of assignment overload, need immediate income, and backlogs, I feel lost between responsibility and my goal of startup idea.",Study First,"Right now, strengthening your academic foundation should be the first step. Better grades, fewer backlogs, and stronger focus will create more stable future opportunities."
"I want long-term growth, but responsibility to support parents, rent and living expenses pressure, and low family income are forcing me to rethink higher studies.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"I am mentally exhausted because of competitive exam pressure, assignment overload, and semester pressure. I do not know whether I should continue toward stable job.",Study First,"Before making major career decisions, improving your academic stability is important. Strong studies now create better options later for both jobs and higher education."
"Because of low CGPA, low family income, and entrance exam stress, I feel confused between survival and my dream of startup idea.",Study First,"Before making major career decisions, improving your academic stability is important. Strong studies now create better options later for both jobs and higher education."
"Life feels very unstable due to emotional exhaustion, mental burnout, and semester pressure, but I still hope for family business.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger long-term decisions."
"Life feels very unstable due to exam stress, rent and living expenses pressure, and toxic relationship, but I still hope for software job.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"I feel trapped because of father lost job, family financial pressure, and mental burnout, but I still want startup idea.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"I want long-term growth, but responsibility to support parents, fear of failure, and family financial pressure are forcing me to rethink family business.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"Everyone around me is moving ahead, but I am stuck with responsibility to support parents, exam stress, and emotional exhaustion, and I want research career.",Balanced Plan,"Balance is the strongest strategy here. Protect financial stability, emotional health, and long-term career growth together instead of sacrificing one completely."
"I want long-term growth, but entrance exam stress, family health expenses, and depression are forcing me to rethink study abroad.",Balanced Plan,"Balance is the strongest strategy here. Protect financial stability, emotional health, and long-term career growth together instead of sacrificing one completely."
"I want long-term growth, but exam stress, urgent medical expenses at home, and rent and living expenses pressure are forcing me to rethink bank exam preparation.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"Because of family health expenses, semester pressure, and need immediate income, I feel lost between responsibility and my goal of study abroad.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"Because of depression, household financial burden, and competitive exam pressure, I feel lost between responsibility and my goal of family business.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"My confidence is low because of fear of failure, relationship breakup, and anxiety, and I cannot decide if bank exam preparation is realistic.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Stabilizing yourself emotionally is part of progress, not delay."
"My family expects results, but I am dealing with family health expenses, education loan burden, and fear of disappointing parents while trying to pursue family business.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"Life feels very unstable due to project deadline pressure, education loan burden, and exam stress, but I still hope for stable job.",Study First,"Right now, strengthening your academic foundation should be the first step. Better grades, fewer backlogs, and stronger focus will create more stable future opportunities."
"Because of mental burnout, project deadline pressure, and urgent medical expenses at home, I feel confused between survival and my dream of stable job.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"My family expects results, but I am dealing with rent and living expenses pressure, assignment overload, and comparison with friends while trying to pursue higher studies.",Balanced Plan,"Balance is the strongest strategy here. Protect financial stability, emotional health, and long-term career growth together instead of sacrificing one completely."
"Everyone around me is moving ahead, but I am stuck with low CGPA, mental burnout, and responsibility to support parents, and I want bank exam preparation.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"I am mentally exhausted because of depression, low self-confidence, and family financial pressure. I do not know whether I should continue toward higher studies.",Balanced Plan,"Balance is the strongest strategy here. Protect financial stability, emotional health, and long-term career growth together instead of sacrificing one completely."
"Everyone around me is moving ahead, but I am stuck with relationship breakup, depression, and entrance exam stress, and I want startup idea.",Study First,"Right now, strengthening your academic foundation should be the first step. Better grades, fewer backlogs, and stronger focus will create more stable future opportunities."
"I want long-term growth, but low CGPA, anxiety, and relationship breakup are forcing me to rethink higher studies.",Counseling Needed,"Before deciding your future, emotional clarity is necessary. Support from mentors, trusted people, or counseling can help you make stronger long-term decisions."
"Because of low CGPA, low family income, and responsibility to support parents, I feel confused between survival and my dream of study abroad.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"I want long-term growth, but rent and living expenses pressure, need immediate income, and semester pressure are forcing me to rethink research career.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"Life feels very unstable due to low family income, family financial pressure, and responsibility to support parents, but I still hope for startup idea.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"I am mentally exhausted because of competitive exam pressure, depression, and fear of failure. I do not know whether I should continue toward higher studies.",Study First,"Before making major career decisions, improving your academic stability is important. Strong studies now create better options later for both jobs and higher education."
"I am mentally exhausted because of family health expenses, family financial pressure, and anxiety. I do not know whether I should continue toward research career.",Job First,"A stable income may be the most practical first step. Once financial pressure reduces, higher studies and career growth can continue with less guilt and more confidence."
"I am mentally exhausted because of urgent medical expenses at home, exam stress, and anxiety. I do not know whether I should continue toward family business.",Job First,Immediate financial stability should be prioritized first. Supporting family responsibilities now can reduce pressure and allow you to plan future education more safely.
"I am mentally exhausted because of household financial burden, anxiety, and relationship breakup. I do not know whether I should continue toward study abroad.",Balanced Plan,You do not need an extreme decision right now. A balanced plan where you manage present responsibilities while slowly preparing for future goals is often the safest path.
"I am mentally exhausted because of lack of motivation, poor concentration, and toxic relationship. I do not know whether I should continue toward government exam preparation.",Counseling Needed,"Your emotional wellbeing should come first. When mental health becomes unstable, career decisions become unclear. Stabilizing yourself emotionally is part of progress, not delay."
"Everyone around me is moving ahead, but I am stuck with need immediate income, poor concentration, and competitive exam pressure, and I want MBA preparation.",Study First,"Before making major career decisions, improving your academic stability is important. Strong studies now create better options later for both jobs and higher education."
